Product Category,Total Amount,stock,Date
SKU081,1,32,20-02-2025
SKU054,2,45,18-03-2025
SKU062,7,32,09-03-2025
SKU005,8,64,22-01-2025
SKU074,7,72,14-01-2025
SKU074,1,38,04-02-2025
SKU053,4,52,08-03-2025
SKU072,5,37,02-02-2025
SKU067,4,44,01-01-2025
SKU054,5,39,06-02-2025
SKU038,2,52,10-01-2025
SKU022,0,32,14-03-2025
SKU083,10,94,02-03-2025
SKU004,4,52,06-01-2025
SKU081,9,66,23-03-2025
SKU061,3,27,10-03-2025
SKU086,0,73,18-03-2025
SKU052,2,67,08-02-2025
SKU069,5,80,08-03-2025
SKU089,4,47,27-02-2025
SKU038,3,34,20-01-2025
SKU038,5,36,28-01-2025
SKU002,4,51,23-03-2025
SKU081,5,24,05-01-2025
SKU086,13,26,12-01-2025
SKU013,3,95,01-01-2025
SKU046,4,85,18-01-2025
SKU080,5,87,24-02-2025
SKU084,2,62,11-03-2025
SKU091,4,54,29-03-2025
SKU091,6,81,23-02-2025
SKU083,2,42,12-03-2025
SKU066,5,64,31-03-2025
SKU058,4,66,22-02-2025
SKU043,2,22,26-02-2025
SKU072,4,26,08-02-2025
SKU096,7,27,03-01-2025
SKU022,4,36,04-02-2025
SKU005,9,91,26-02-2025
SKU057,3,44,30-03-2025
SKU004,6,83,30-03-2025
SKU077,6,84,30-01-2025
SKU067,4,41,11-01-2025
SKU057,3,98,16-02-2025
SKU081,4,65,18-03-2025
SKU038,2,30,07-03-2025
SKU025,4,57,07-02-2025
SKU018,2,65,11-03-2025
SKU089,6,29,21-02-2025
SKU013,5,95,03-03-2025
SKU018,5,88,24-01-2025
SKU010,5,59,28-02-2025
SKU029,8,74,22-03-2025
SKU051,4,37,12-02-2025
SKU013,10,65,16-03-2025
SKU066,8,55,18-02-2025
SKU008,6,38,24-01-2025
SKU050,1,75,22-02-2025
SKU079,5,63,31-03-2025
SKU016,4,27,01-03-2025
SKU085,4,98,10-03-2025
SKU078,4,44,30-01-2025
SKU010,3,72,23-02-2025
SKU011,6,71,01-01-2025
SKU018,5,97,10-03-2025
SKU082,4,27,09-02-2025
SKU070,5,42,13-03-2025
SKU080,6,28,20-03-2025
SKU092,6,81,22-02-2025
SKU079,6,94,12-01-2025
SKU095,8,46,16-01-2025
SKU061,6,98,31-03-2025
SKU093,4,54,21-02-2025
SKU039,2,43,16-01-2025
SKU079,2,73,21-03-2025
SKU044,4,91,12-01-2025
SKU074,5,39,08-01-2025
SKU093,8,55,07-03-2025
SKU055,3,99,23-02-2025
SKU046,8,67,13-02-2025
SKU089,1,49,18-02-2025
SKU044,5,74,30-01-2025
SKU068,7,20,24-01-2025
SKU060,4,52,02-02-2025
SKU032,5,27,06-01-2025
SKU054,5,94,27-01-2025
SKU025,10,23,15-03-2025
SKU081,5,39,11-01-2025
SKU077,6,90,14-03-2025
SKU028,9,92,13-02-2025
SKU017,3,40,07-03-2025
SKU033,10,34,20-01-2025
SKU071,9,24,08-02-2025
SKU035,4,26,16-02-2025
SKU075,7,48,26-03-2025
SKU095,6,33,18-03-2025
SKU018,8,37,15-02-2025
SKU026,7,46,25-03-2025
SKU041,5,41,18-03-2025
SKU093,6,83,27-01-2025
SKU075,4,98,11-01-2025
SKU076,4,24,28-01-2025
SKU093,5,70,20-03-2025
SKU068,0,30,06-02-2025
SKU054,8,69,31-03-2025
SKU003,2,58,04-01-2025
SKU076,4,90,17-03-2025
SKU046,7,46,15-02-2025
SKU082,3,93,22-03-2025
SKU032,8,46,19-03-2025
SKU058,4,32,12-02-2025
SKU014,6,41,29-03-2025
SKU001,5,26,28-01-2025
SKU098,9,51,20-02-2025
SKU075,8,46,31-03-2025
SKU059,6,65,07-02-2025
SKU022,8,36,22-03-2025
SKU047,7,53,25-03-2025
SKU029,4,36,09-03-2025
SKU080,8,38,23-02-2025
SKU057,1,24,27-01-2025
SKU083,5,84,10-03-2025
SKU017,3,96,31-01-2025
SKU001,6,25,17-01-2025
SKU037,8,66,22-03-2025
SKU037,7,53,08-03-2025
SKU015,7,38,27-01-2025
SKU033,5,31,20-02-2025
SKU036,7,56,13-02-2025
SKU050,6,65,25-01-2025
SKU078,8,42,14-03-2025
SKU068,6,84,01-01-2025
SKU092,1,72,02-03-2025
SKU077,7,85,15-02-2025
SKU067,6,80,19-03-2025
SKU004,4,82,13-03-2025
SKU053,3,47,24-03-2025
SKU048,7,86,11-03-2025
SKU095,9,36,26-01-2025
SKU075,4,54,22-01-2025
SKU062,9,87,23-03-2025
SKU014,7,21,24-02-2025
SKU019,7,87,13-03-2025
SKU054,4,50,21-03-2025
SKU097,12,33,20-03-2025
SKU047,3,97,22-02-2025
SKU088,3,22,11-02-2025
SKU054,7,98,03-01-2025
SKU054,4,25,15-03-2025
SKU035,3,44,14-01-2025
SKU047,6,98,11-03-2025
SKU055,3,86,28-03-2025
SKU084,2,40,19-02-2025
SKU030,2,25,22-03-2025
SKU053,6,89,29-03-2025
SKU098,4,28,21-01-2025
SKU034,4,20,16-03-2025
SKU007,2,80,01-03-2025
SKU052,5,34,18-02-2025
SKU042,8,56,12-01-2025
SKU017,5,41,05-03-2025
SKU061,3,79,04-02-2025
SKU088,10,84,28-02-2025
SKU062,2,56,11-03-2025
SKU023,5,53,13-03-2025
SKU011,6,31,16-01-2025
SKU070,2,38,28-01-2025
SKU072,3,98,18-02-2025
SKU006,5,66,19-01-2025
SKU011,5,54,24-01-2025
SKU075,4,84,22-02-2025
SKU031,6,43,02-01-2025
SKU025,8,40,31-01-2025
SKU046,6,89,27-03-2025
SKU061,7,93,25-03-2025
SKU078,4,27,03-01-2025
SKU055,4,82,05-01-2025
SKU060,8,78,10-02-2025
SKU070,7,77,23-01-2025
SKU078,5,70,17-01-2025
SKU073,5,62,30-03-2025
SKU092,5,35,23-03-2025
SKU089,7,88,23-03-2025
SKU063,4,28,14-02-2025
SKU041,3,63,13-03-2025
SKU071,7,46,14-01-2025
SKU012,5,21,13-01-2025
SKU094,6,94,09-02-2025
SKU092,8,33,01-01-2025
SKU044,6,78,26-02-2025
SKU100,1,27,13-01-2025
SKU027,7,37,05-03-2025
SKU007,5,90,11-02-2025
SKU061,5,21,12-01-2025
SKU100,7,62,18-01-2025
SKU050,3,98,16-01-2025
SKU075,4,68,24-02-2025
SKU058,7,77,01-02-2025
SKU040,1,69,20-01-2025
SKU055,3,84,31-01-2025
SKU006,3,97,08-03-2025
SKU051,2,75,04-01-2025
SKU098,5,21,03-03-2025
SKU061,4,23,21-02-2025
SKU076,7,72,21-01-2025
SKU057,6,97,28-03-2025
SKU013,5,72,15-01-2025
SKU045,5,24,09-03-2025
SKU025,3,22,06-03-2025
SKU017,8,89,01-02-2025
SKU037,1,69,17-01-2025
SKU008,4,20,02-03-2025
SKU078,8,75,27-03-2025
SKU082,6,37,08-01-2025
SKU099,3,89,01-03-2025
SKU043,8,78,16-02-2025
SKU014,9,55,31-03-2025
SKU022,2,32,27-02-2025
SKU097,5,46,02-02-2025
SKU069,4,45,23-02-2025
SKU029,6,70,27-01-2025
SKU071,2,37,21-01-2025
SKU067,9,73,10-02-2025
SKU042,3,93,05-03-2025
SKU002,7,24,30-01-2025
SKU050,4,99,14-01-2025
SKU073,3,55,14-03-2025
SKU056,5,62,28-01-2025
SKU004,4,20,03-02-2025
SKU027,6,83,17-01-2025
SKU096,4,77,22-01-2025
SKU026,4,35,13-03-2025
SKU040,2,83,24-02-2025
SKU080,8,65,24-01-2025
SKU013,3,24,02-01-2025
SKU099,2,42,25-03-2025
SKU009,1,88,14-02-2025
SKU058,3,81,20-02-2025
SKU083,1,33,09-01-2025
SKU097,4,32,31-01-2025
SKU057,7,68,10-01-2025
SKU053,7,55,29-01-2025
SKU087,5,67,26-02-2025
SKU002,5,64,04-02-2025
SKU092,7,67,18-03-2025
SKU078,6,39,08-01-2025
SKU093,7,40,30-01-2025
SKU092,5,77,28-03-2025
SKU079,6,99,21-02-2025
SKU078,5,84,18-01-2025
SKU067,6,54,22-03-2025
SKU020,3,43,17-01-2025
SKU058,4,60,09-03-2025
SKU073,2,67,12-01-2025
SKU046,3,52,11-02-2025
SKU057,4,33,17-03-2025
SKU041,6,57,13-01-2025
SKU094,2,30,14-01-2025
SKU081,6,92,02-02-2025
SKU060,5,76,13-01-2025
SKU056,5,31,26-02-2025
SKU099,9,26,17-01-2025
SKU007,4,20,07-01-2025
SKU006,2,46,22-02-2025
SKU025,8,48,12-03-2025
SKU091,8,85,04-03-2025
SKU083,6,54,27-02-2025
SKU090,7,43,18-01-2025
SKU022,6,38,31-03-2025
SKU037,4,81,20-01-2025
SKU006,5,92,15-01-2025
SKU030,5,80,12-02-2025
SKU077,7,67,08-03-2025
SKU026,3,80,23-01-2025
SKU021,2,52,06-03-2025
SKU071,4,33,19-02-2025
SKU018,5,32,17-02-2025
SKU059,4,25,12-01-2025
SKU074,7,97,19-03-2025
SKU088,4,41,23-03-2025
SKU070,3,68,03-03-2025
SKU043,5,85,06-01-2025
SKU068,6,96,27-01-2025
SKU081,7,57,30-01-2025
SKU044,5,60,22-01-2025
SKU006,6,56,14-03-2025
SKU098,8,41,01-01-2025
SKU065,2,49,24-02-2025
SKU036,8,65,07-03-2025
SKU100,6,46,11-03-2025
SKU096,8,25,05-01-2025
SKU057,7,82,01-02-2025
SKU028,2,55,01-01-2025
SKU067,4,27,12-01-2025
SKU006,2,66,10-03-2025
SKU045,3,23,09-02-2025
SKU089,4,78,01-01-2025
SKU088,3,44,19-03-2025
SKU020,2,23,09-03-2025
SKU095,10,41,30-03-2025
SKU081,6,59,11-03-2025
SKU012,4,47,05-03-2025
SKU022,4,56,03-03-2025
SKU070,4,57,29-01-2025
SKU092,2,59,17-03-2025
SKU028,8,76,17-03-2025
SKU099,5,22,22-03-2025
SKU024,4,59,04-03-2025
SKU063,7,53,18-01-2025
SKU003,6,46,09-02-2025
SKU021,1,60,11-03-2025
SKU035,2,88,05-01-2025
SKU077,7,58,24-01-2025
SKU082,5,20,03-01-2025
SKU065,5,55,19-03-2025
SKU002,5,61,06-03-2025
SKU053,2,68,03-02-2025
SKU004,6,81,27-03-2025
SKU001,9,99,01-03-2025
SKU003,6,60,10-03-2025
SKU078,5,23,25-02-2025
SKU041,4,38,31-03-2025
SKU091,5,58,16-02-2025
SKU082,5,82,04-01-2025
SKU013,5,40,01-02-2025
SKU075,3,41,11-02-2025
SKU052,1,49,27-03-2025
SKU081,4,57,22-03-2025
SKU030,4,96,09-02-2025
SKU024,2,45,05-01-2025
SKU068,8,30,26-03-2025
SKU014,3,29,06-02-2025
SKU086,8,50,15-01-2025
SKU083,6,78,28-03-2025
SKU072,4,97,30-03-2025
SKU011,4,30,17-01-2025
SKU076,4,82,08-03-2025
SKU070,10,89,18-03-2025
SKU076,5,54,01-03-2025
SKU058,3,60,21-03-2025
SKU073,4,89,24-01-2025
SKU016,5,39,22-02-2025
SKU057,8,90,11-03-2025
SKU050,7,72,30-01-2025
SKU058,8,81,05-02-2025
SKU013,5,20,20-01-2025
SKU025,4,38,22-03-2025
SKU022,4,51,16-03-2025
SKU072,6,36,21-01-2025
SKU015,7,30,17-01-2025
SKU099,4,73,02-02-2025
SKU057,2,42,24-02-2025
SKU051,6,29,25-02-2025
SKU042,5,59,06-01-2025
SKU024,4,34,04-01-2025
SKU069,7,78,11-03-2025
SKU056,5,49,18-03-2025
SKU009,5,37,15-01-2025
SKU016,7,89,12-01-2025
SKU042,7,84,18-01-2025
SKU048,6,98,19-02-2025
SKU015,4,41,02-02-2025
SKU084,3,94,26-03-2025
SKU068,9,70,03-02-2025
SKU079,5,37,12-02-2025
SKU045,6,50,03-02-2025
SKU008,4,97,14-02-2025
SKU044,6,59,10-01-2025
SKU020,6,69,17-03-2025
SKU053,4,91,14-01-2025
SKU096,6,35,17-03-2025
SKU094,7,63,18-02-2025
SKU100,9,71,07-02-2025
SKU073,5,93,29-01-2025
SKU086,1,62,11-02-2025
SKU049,7,43,28-02-2025
SKU039,2,69,15-03-2025
SKU035,3,73,09-02-2025
SKU004,4,54,16-01-2025
SKU066,6,64,19-03-2025
SKU066,8,78,09-02-2025
SKU084,1,68,05-02-2025
SKU011,7,30,14-02-2025
SKU031,8,90,28-03-2025
SKU008,7,62,14-03-2025
SKU091,6,34,19-03-2025
SKU017,4,76,30-01-2025
SKU079,8,51,28-02-2025
SKU053,8,36,15-01-2025
SKU080,2,30,02-01-2025
SKU002,5,32,22-02-2025
SKU065,2,86,18-02-2025
SKU062,3,59,22-03-2025
SKU038,3,37,15-03-2025
SKU043,7,44,27-03-2025
SKU004,6,58,20-02-2025
SKU016,5,68,22-01-2025
SKU054,11,25,19-01-2025
SKU091,0,23,04-02-2025
SKU009,2,51,29-03-2025
SKU042,4,36,29-03-2025
SKU043,3,64,16-03-2025
SKU060,3,23,11-02-2025
SKU073,2,41,06-03-2025
SKU038,7,83,05-02-2025
SKU076,3,31,01-02-2025
SKU044,5,72,30-03-2025
SKU086,4,80,03-02-2025
SKU087,6,36,07-03-2025
SKU011,3,92,02-03-2025
SKU068,6,25,11-01-2025
SKU060,6,74,04-03-2025
SKU001,6,47,12-01-2025
SKU054,3,42,01-01-2025
SKU096,8,82,06-02-2025
SKU060,3,28,22-01-2025
SKU076,5,45,23-01-2025
SKU041,3,59,09-01-2025
SKU100,5,34,02-03-2025
SKU024,4,50,10-03-2025
SKU012,8,27,02-02-2025
SKU079,5,31,30-01-2025
SKU021,3,99,14-01-2025
SKU006,10,44,17-02-2025
SKU086,4,72,17-02-2025
SKU060,6,81,16-03-2025
SKU048,6,21,04-02-2025
SKU048,4,58,09-01-2025
SKU004,11,98,18-01-2025
SKU076,7,75,16-03-2025
SKU021,8,26,28-01-2025
SKU098,4,47,24-01-2025
SKU046,1,75,01-01-2025
SKU085,5,55,02-01-2025
SKU007,4,77,28-02-2025
SKU041,1,44,23-01-2025
SKU007,8,90,16-01-2025
SKU036,7,79,16-03-2025
SKU009,2,89,22-02-2025
SKU023,5,87,01-02-2025
SKU035,5,49,19-01-2025
SKU022,6,40,26-01-2025
SKU092,8,41,31-03-2025
SKU056,2,56,26-01-2025
SKU022,3,35,17-03-2025
SKU048,1,95,26-03-2025
SKU067,3,82,25-01-2025
SKU060,9,96,09-03-2025
SKU087,4,61,07-01-2025
SKU028,4,79,16-03-2025
SKU041,4,86,21-03-2025
SKU017,9,73,28-02-2025
SKU059,3,23,15-02-2025
SKU033,4,99,01-02-2025
SKU059,4,68,04-02-2025
SKU025,2,26,19-01-2025
SKU092,5,34,21-02-2025
SKU080,6,75,10-03-2025
SKU096,4,91,11-01-2025
SKU033,3,73,18-02-2025
SKU022,5,44,11-02-2025
SKU002,3,80,12-03-2025
SKU093,8,41,22-02-2025
SKU056,8,62,08-03-2025
SKU020,9,75,06-02-2025
SKU062,2,51,04-01-2025
SKU051,11,27,02-01-2025
SKU026,8,97,02-01-2025
SKU025,6,24,24-02-2025
SKU005,4,95,18-01-2025
SKU039,4,63,07-01-2025
SKU085,7,74,22-02-2025
SKU072,4,69,16-01-2025
SKU084,9,42,27-03-2025
SKU088,4,99,06-02-2025
SKU098,8,48,15-03-2025
SKU027,4,98,05-01-2025
SKU010,5,93,10-02-2025
SKU068,8,33,04-01-2025
SKU002,12,51,17-02-2025
SKU042,7,31,21-01-2025
SKU036,5,22,22-02-2025
SKU021,6,86,03-01-2025
SKU017,6,24,27-02-2025
SKU011,5,29,23-02-2025
SKU069,3,33,07-02-2025
SKU003,7,32,30-03-2025
SKU037,6,30,05-02-2025
SKU008,6,81,12-03-2025
SKU006,0,33,09-03-2025
SKU093,8,46,14-02-2025
SKU075,9,53,26-02-2025
SKU049,3,88,20-03-2025
SKU017,1,52,17-02-2025
SKU012,3,33,06-02-2025
SKU035,5,26,06-01-2025
SKU052,2,58,03-03-2025
SKU048,6,68,13-02-2025
SKU013,5,53,08-02-2025
SKU044,7,54,08-01-2025
SKU098,6,44,13-02-2025
SKU066,3,95,15-02-2025
SKU027,7,97,25-03-2025
SKU040,5,92,09-01-2025
SKU013,4,55,07-02-2025
SKU068,4,24,17-03-2025
SKU002,5,95,01-01-2025
SKU063,8,84,16-02-2025
SKU025,7,39,04-02-2025
SKU028,5,36,19-02-2025
SKU055,2,81,10-01-2025
SKU078,6,64,27-01-2025
SKU043,6,62,12-03-2025
SKU020,4,32,12-03-2025
SKU078,6,42,31-01-2025
SKU005,8,31,03-02-2025
SKU042,3,21,07-01-2025
SKU050,5,75,15-03-2025
SKU046,7,50,02-01-2025
SKU003,7,61,11-03-2025
SKU083,3,69,26-03-2025
SKU065,3,91,10-03-2025
SKU030,3,26,30-03-2025
SKU061,4,91,11-02-2025
SKU067,2,33,12-03-2025
SKU077,6,21,27-02-2025
SKU022,7,83,27-03-2025
SKU093,4,82,25-02-2025
SKU044,5,47,28-03-2025
SKU039,3,87,22-01-2025
SKU099,3,69,13-02-2025
SKU033,10,21,08-03-2025
SKU012,3,49,09-02-2025
SKU001,11,53,24-02-2025
SKU019,5,72,25-02-2025
SKU049,6,34,26-03-2025
SKU011,4,34,23-03-2025
SKU100,3,25,13-03-2025
SKU041,3,80,27-01-2025
SKU052,4,27,20-02-2025
SKU048,8,86,27-01-2025
SKU065,6,74,14-03-2025
SKU091,3,26,21-03-2025
SKU039,5,80,26-02-2025
SKU067,8,77,28-01-2025
SKU029,3,44,21-01-2025
SKU038,4,79,12-03-2025
SKU055,6,63,07-02-2025
SKU064,6,90,05-01-2025
SKU064,4,64,18-03-2025
SKU079,8,49,27-01-2025
SKU055,6,43,25-01-2025
SKU036,7,70,22-01-2025
SKU098,6,88,18-03-2025
SKU053,9,68,18-01-2025
SKU031,5,26,15-01-2025
SKU096,6,58,28-02-2025
SKU025,2,83,22-01-2025
SKU062,4,31,21-03-2025
SKU040,6,80,08-02-2025
SKU096,4,22,08-02-2025
SKU024,3,63,15-03-2025
SKU094,6,42,10-03-2025
SKU094,5,26,01-01-2025
SKU079,4,47,24-01-2025
SKU036,5,86,10-03-2025
SKU063,2,84,20-03-2025
SKU011,5,45,27-02-2025
SKU049,4,53,05-01-2025
SKU030,2,44,13-01-2025
SKU092,3,67,27-03-2025
SKU099,7,57,29-03-2025
SKU091,2,41,04-01-2025
SKU051,2,73,08-02-2025
SKU073,4,60,14-01-2025
SKU026,3,97,10-02-2025
SKU080,2,94,08-02-2025
SKU051,6,51,04-02-2025
SKU005,4,70,27-01-2025
SKU075,4,93,11-03-2025
SKU095,6,97,09-02-2025
SKU032,5,75,23-01-2025
SKU010,4,23,12-02-2025
SKU007,7,83,15-01-2025
SKU065,6,80,11-01-2025
SKU006,8,93,16-03-2025
SKU097,2,69,24-03-2025
SKU030,9,24,10-01-2025
SKU056,8,30,20-01-2025
SKU077,5,59,04-01-2025
SKU005,1,81,21-02-2025
SKU078,4,47,28-03-2025
SKU095,1,20,20-01-2025
SKU095,6,72,25-01-2025
SKU004,3,76,22-02-2025
SKU048,3,90,03-03-2025
SKU096,6,64,02-02-2025
SKU033,5,74,02-02-2025
SKU035,9,81,13-03-2025
SKU081,7,61,26-01-2025
SKU029,3,34,31-03-2025
SKU043,2,75,11-01-2025
SKU067,3,86,20-03-2025
SKU052,11,76,12-03-2025
SKU086,7,22,08-01-2025
SKU047,2,93,28-03-2025
SKU008,8,24,15-02-2025
SKU047,4,69,20-02-2025
SKU095,9,57,19-02-2025
SKU032,10,67,21-02-2025
SKU043,8,38,19-01-2025
SKU085,5,42,05-01-2025
SKU008,3,88,19-01-2025
SKU090,8,68,27-02-2025
SKU057,4,61,04-01-2025
SKU006,4,45,18-01-2025
SKU029,4,56,06-02-2025
SKU070,5,58,17-02-2025
SKU028,3,53,09-02-2025
SKU017,2,39,24-02-2025
SKU077,4,58,06-02-2025
SKU091,5,45,07-03-2025
SKU014,4,36,08-03-2025
SKU034,5,39,29-03-2025
SKU076,3,44,03-03-2025
SKU084,2,28,01-03-2025
SKU095,4,47,17-03-2025
SKU042,6,80,23-03-2025
SKU098,6,34,18-02-2025
SKU031,4,68,04-01-2025
SKU026,8,29,26-03-2025
SKU085,3,97,08-02-2025
SKU034,3,66,12-02-2025
SKU056,7,96,09-01-2025
SKU013,3,57,08-03-2025
SKU016,2,71,24-03-2025
SKU025,7,61,30-01-2025
SKU051,3,75,18-01-2025
SKU012,6,52,29-03-2025
SKU034,6,48,14-02-2025
SKU091,4,65,15-02-2025
SKU061,7,34,26-02-2025
SKU086,4,80,31-01-2025
SKU001,7,77,09-03-2025
SKU084,5,42,28-02-2025
SKU055,4,40,04-03-2025
SKU042,7,68,22-03-2025
SKU055,3,49,22-03-2025
SKU027,8,54,11-03-2025
SKU001,4,73,08-03-2025
SKU023,6,22,11-01-2025
SKU056,9,59,29-01-2025
SKU073,4,65,21-02-2025
SKU013,9,79,17-02-2025
SKU017,3,26,09-03-2025
SKU012,12,92,06-01-2025
SKU082,2,43,06-02-2025
SKU021,8,85,12-01-2025
SKU050,4,29,12-02-2025
SKU065,6,56,20-03-2025
SKU065,2,71,19-01-2025
SKU025,5,91,13-01-2025
SKU077,4,27,18-02-2025
SKU013,8,88,26-03-2025
SKU090,3,73,12-02-2025
SKU078,5,31,11-02-2025
SKU070,5,70,23-02-2025
SKU038,4,56,15-01-2025
SKU068,4,21,12-01-2025
SKU089,3,59,20-01-2025
SKU093,6,29,08-02-2025
SKU059,3,23,21-01-2025
SKU078,4,53,02-02-2025
SKU039,6,23,28-02-2025
SKU087,3,31,25-03-2025
SKU014,3,57,07-03-2025
SKU054,3,71,17-02-2025
SKU062,4,96,03-01-2025
SKU097,9,48,27-01-2025
SKU046,5,79,14-03-2025
SKU055,7,96,02-01-2025
SKU041,8,76,01-01-2025
SKU023,5,30,08-01-2025
SKU043,4,99,05-03-2025
SKU070,7,96,27-03-2025
SKU055,7,93,31-03-2025
SKU086,3,79,17-01-2025
SKU072,3,58,31-01-2025
SKU094,0,46,27-01-2025
SKU088,8,54,04-02-2025
SKU052,8,67,23-01-2025
SKU028,7,20,11-03-2025
SKU036,5,86,02-03-2025
SKU017,6,38,26-01-2025
SKU093,5,40,25-01-2025
SKU002,5,38,22-01-2025
SKU098,4,78,28-01-2025
SKU096,8,56,16-02-2025
SKU088,7,45,11-03-2025
SKU002,9,87,29-01-2025
SKU044,6,43,28-01-2025
SKU072,4,96,19-03-2025
SKU035,6,67,10-02-2025
SKU074,1,99,07-03-2025
SKU100,6,61,16-01-2025
SKU084,4,24,11-02-2025
SKU095,5,64,09-01-2025
SKU077,3,27,02-02-2025
SKU021,8,84,16-01-2025
SKU025,7,34,31-03-2025
SKU014,6,46,22-02-2025
SKU026,3,77,09-01-2025
SKU086,6,80,23-03-2025
SKU082,4,89,21-03-2025
SKU098,2,50,24-03-2025
SKU057,4,60,19-03-2025
SKU018,1,83,17-03-2025
SKU030,3,24,20-01-2025
SKU095,4,29,31-01-2025
SKU046,5,87,25-03-2025
SKU057,9,32,05-02-2025
SKU047,12,76,13-02-2025
SKU013,5,47,31-01-2025
SKU037,6,37,29-03-2025
SKU093,6,81,21-03-2025
SKU064,4,82,23-01-2025
SKU042,6,33,19-03-2025
SKU071,2,30,19-01-2025
SKU019,8,81,07-02-2025
SKU098,5,29,30-01-2025
SKU091,0,77,28-03-2025
SKU032,5,60,02-01-2025
SKU039,7,41,11-01-2025
SKU070,3,43,16-01-2025
SKU078,10,35,14-01-2025
SKU087,5,87,03-01-2025
SKU057,4,69,07-01-2025
SKU044,3,35,24-02-2025
SKU045,2,91,08-01-2025
SKU026,5,55,30-03-2025
SKU013,6,68,12-03-2025
SKU033,4,41,03-03-2025
SKU018,4,98,12-01-2025
SKU092,6,22,25-01-2025
SKU021,6,57,15-01-2025
SKU046,6,25,28-01-2025
SKU078,1,37,15-03-2025
SKU062,7,70,17-01-2025
SKU086,4,31,27-03-2025
SKU077,3,57,06-01-2025
SKU091,4,63,28-01-2025
SKU061,1,85,08-01-2025
SKU057,5,71,02-03-2025
SKU056,8,30,15-01-2025
SKU089,7,82,17-01-2025
SKU063,1,74,05-02-2025
SKU033,4,69,11-02-2025
SKU043,4,38,23-01-2025
SKU051,1,86,09-02-2025
SKU018,3,53,08-02-2025
SKU037,7,51,02-02-2025
SKU004,2,75,01-03-2025
SKU062,5,95,23-02-2025
SKU019,4,60,17-03-2025
SKU023,6,40,28-02-2025
SKU077,6,87,23-01-2025
SKU059,6,75,13-02-2025
SKU054,5,86,24-03-2025
SKU015,7,22,04-02-2025
SKU096,5,61,07-02-2025
SKU031,5,71,04-02-2025
SKU093,3,61,06-03-2025
SKU021,3,20,17-03-2025
SKU055,2,49,08-02-2025
SKU083,6,96,25-02-2025
SKU034,3,28,18-01-2025
SKU031,6,81,26-03-2025
SKU086,5,41,16-03-2025
SKU028,7,66,10-01-2025
SKU049,1,71,06-03-2025
SKU044,5,35,01-03-2025
SKU009,6,41,17-01-2025
SKU083,4,62,03-03-2025
SKU072,5,87,31-03-2025
SKU035,6,73,25-02-2025
SKU091,4,68,14-01-2025
SKU016,6,83,28-01-2025
SKU012,8,86,19-01-2025
SKU007,2,46,28-03-2025
SKU048,2,84,14-01-2025
SKU094,3,86,07-01-2025
SKU014,7,71,14-02-2025
SKU019,5,58,15-03-2025
SKU076,6,40,04-03-2025
SKU040,7,50,25-03-2025
SKU050,5,31,25-02-2025
SKU007,6,38,12-01-2025
SKU068,12,60,16-02-2025
SKU075,6,46,20-03-2025
SKU015,3,72,14-02-2025
SKU057,5,31,09-01-2025
SKU092,7,35,24-03-2025
SKU060,3,44,21-03-2025
SKU047,4,39,03-03-2025
SKU055,7,25,19-01-2025
SKU074,4,52,15-03-2025
SKU060,5,95,18-02-2025
SKU055,5,55,15-03-2025
SKU043,10,65,13-01-2025
SKU054,4,65,27-02-2025
SKU065,2,91,15-03-2025
SKU029,2,29,24-03-2025
SKU030,4,94,13-03-2025
SKU073,1,46,06-02-2025
SKU030,5,37,18-03-2025
SKU047,0,75,07-01-2025
SKU034,4,49,24-03-2025
SKU008,3,45,23-02-2025
SKU075,7,84,17-02-2025
SKU072,6,37,24-01-2025
SKU100,8,49,17-02-2025
SKU012,7,28,09-03-2025
SKU038,4,72,25-02-2025
SKU053,4,86,31-03-2025
SKU047,5,50,09-01-2025
SKU062,7,78,12-01-2025
SKU034,3,79,06-01-2025
SKU011,4,33,07-03-2025
SKU048,5,56,06-03-2025
SKU015,8,25,04-03-2025
SKU079,4,52,10-01-2025
SKU014,2,39,26-02-2025
SKU085,5,27,07-01-2025
SKU060,2,63,24-03-2025
SKU032,3,68,10-03-2025
SKU063,5,77,19-01-2025
SKU009,8,81,04-01-2025
SKU092,4,44,07-02-2025
SKU065,3,59,02-01-2025
SKU003,4,23,06-02-2025
SKU058,3,74,29-03-2025
SKU019,4,66,13-01-2025
SKU082,3,23,03-03-2025
SKU010,6,83,28-01-2025
SKU039,4,85,13-02-2025
SKU017,5,37,03-01-2025
SKU011,3,89,12-02-2025
SKU069,5,94,22-03-2025
SKU029,5,49,28-03-2025
SKU066,4,44,23-02-2025
SKU031,7,98,20-02-2025
SKU069,3,77,13-03-2025
SKU087,8,75,26-01-2025
SKU085,8,82,09-01-2025
SKU048,5,75,21-03-2025
SKU016,9,43,25-03-2025
SKU019,0,82,26-02-2025
SKU039,6,98,09-02-2025
SKU019,7,96,11-01-2025
SKU044,6,58,25-01-2025
SKU030,3,55,07-02-2025
SKU050,4,27,30-03-2025
SKU019,5,30,09-01-2025
SKU071,7,20,12-03-2025
SKU098,2,75,08-02-2025
SKU080,7,20,08-03-2025
SKU033,1,54,24-01-2025
SKU059,4,70,19-02-2025
SKU073,5,30,03-03-2025
SKU064,10,80,24-03-2025
SKU087,5,58,07-02-2025
SKU053,5,58,05-01-2025
SKU036,3,66,06-02-2025
